time,event,task_id,veh_id,info
300.0,generated,ind_52c0203b,20,"{""kind"": ""independent"", ""size"": 488495, ""cpu"": 76009661.4366772, ""deadline"": 362.2619539437408}"
309.0,generated,ind_384f1e78,30,"{""kind"": ""independent"", ""size"": 394485, ""cpu"": 62259177.91928694, ""deadline"": 351.7585711914592}"
310.0,generated,ind_317d9f57,17,"{""kind"": ""independent"", ""size"": 113942, ""cpu"": 71339931.9113244, ""deadline"": 315.60278522185286}"
318.0,generated,ind_1ee94fc6,30,"{""kind"": ""independent"", ""size"": 429080, ""cpu"": 22935850.83737531, ""deadline"": 324.45317695616944}"
321.0,generated,dep_fbecbd2e,26,"{""kind"": ""dependent"", ""num_subtasks"": 10, ""deadline"": 1204.5156116833118}"
323.0,generated,ind_3951d5be,26,"{""kind"": ""independent"", ""size"": 91022, ""cpu"": 86992628.04279383, ""deadline"": 442.2733220473111}"
326.0,generated,dep_3e0b1d52,17,"{""kind"": ""dependent"", ""num_subtasks"": 8, ""deadline"": 345.574649045569}"
326.0,generated,ind_6f48bfa5,29,"{""kind"": ""independent"", ""size"": 307764, ""cpu"": 99441777.51139618, ""deadline"": 361.91947717325536}"
329.0,generated,ind_f294dc0d,27,"{""kind"": ""independent"", ""size"": 337455, ""cpu"": 27260391.995717376, ""deadline"": 334.8786345909149}"
353.0,generated,dep_b52050af,24,"{""kind"": ""dependent"", ""num_subtasks"": 9, ""deadline"": 1777.7822868640562}"
353.0,generated,ind_9f5e23c8,35,"{""kind"": ""independent"", ""size"": 373420, ""cpu"": 61786596.39960297, ""deadline"": 395.03384593952245}"
361.0,generated,dep_981d138a,30,"{""kind"": ""dependent"", ""num_subtasks"": 6, ""deadline"": 420.590948702147}"
371.0,generated,ind_7f604e49,35,"{""kind"": ""independent"", ""size"": 293433, ""cpu"": 28178035.117605858, ""deadline"": 559.5008483112999}"
376.0,generated,ind_2ddd40a9,30,"{""kind"": ""independent"", ""size"": 60054, ""cpu"": 38189151.62751871, ""deadline"": 384.48412928393026}"
385.0,generated,dep_c5591bc3,31,"{""kind"": ""dependent"", ""num_subtasks"": 5, ""deadline"": 864.0316510303024}"
388.0,generated,dep_d32f0410,38,"{""kind"": ""dependent"", ""num_subtasks"": 6, ""deadline"": 398.90591026562333}"
389.0,generated,ind_a1a66ded,29,"{""kind"": ""independent"", ""size"": 70460, ""cpu"": 80024154.83845963, ""deadline"": 572.2441833029708}"
390.0,generated,ind_cfce5aef,32,"{""kind"": ""independent"", ""size"": 152398, ""cpu"": 35710659.35141524, ""deadline"": 560.8914404777062}"
409.0,generated,ind_88153a14,39,"{""kind"": ""independent"", ""size"": 183391, ""cpu"": 74977744.65277241, ""deadline"": 450.7227906531841}"
411.0,generated,ind_dcfd8c10,40,"{""kind"": ""independent"", ""size"": 238656, ""cpu"": 93105038.530393, ""deadline"": 413.705086240519}"
415.0,generated,ind_6c12d552,33,"{""kind"": ""independent"", ""size"": 440857, ""cpu"": 39993853.36972558, ""deadline"": 591.7727249774812}"
415.0,generated,ind_3956ff42,37,"{""kind"": ""independent"", ""size"": 362695, ""cpu"": 90608856.07789114, ""deadline"": 424.85770082291214}"
416.0,generated,ind_33344612,39,"{""kind"": ""independent"", ""size"": 491543, ""cpu"": 69625748.37621623, ""deadline"": 573.7024549998279}"
418.0,generated,ind_895cfa9e,29,"{""kind"": ""independent"", ""size"": 226483, ""cpu"": 67928185.00906032, ""deadline"": 556.3311147896115}"
421.0,generated,ind_4863a067,37,"{""kind"": ""independent"", ""size"": 487941, ""cpu"": 75465871.81584458, ""deadline"": 616.0278404300689}"
424.0,generated,ind_6d5f5c8d,37,"{""kind"": ""independent"", ""size"": 275063, ""cpu"": 16538626.501085011, ""deadline"": 428.2758993320826}"
439.0,generated,ind_608e1292,36,"{""kind"": ""independent"", ""size"": 204413, ""cpu"": 65041765.38901618, ""deadline"": 631.1373350830386}"
441.0,generated,ind_f4390e3f,37,"{""kind"": ""independent"", ""size"": 294679, ""cpu"": 68087958.56842633, ""deadline"": 504.6820969712503}"
442.0,generated,ind_90941112,44,"{""kind"": ""independent"", ""size"": 435550, ""cpu"": 98695175.96124579, ""deadline"": 549.5748377545651}"
452.0,generated,ind_681f16a7,30,"{""kind"": ""independent"", ""size"": 405627, ""cpu"": 52885265.34624379, ""deadline"": 638.6041728269272}"
454.0,generated,dep_7c047c23,32,"{""kind"": ""dependent"", ""num_subtasks"": 7, ""deadline"": 1580.8747682578435}"
454.0,generated,dep_88a19a0b,41,"{""kind"": ""dependent"", ""num_subtasks"": 8, ""deadline"": 1344.8195029385258}"
455.0,generated,ind_31d15e85,36,"{""kind"": ""independent"", ""size"": 77492, ""cpu"": 35727614.06591402, ""deadline"": 503.51959949541725}"
460.0,generated,ind_c1b51390,41,"{""kind"": ""independent"", ""size"": 358528, ""cpu"": 55200350.515940964, ""deadline"": 563.3516632871444}"
462.0,generated,ind_d30b79ca,36,"{""kind"": ""independent"", ""size"": 353737, ""cpu"": 84714656.53957348, ""deadline"": 505.73369998074884}"
472.0,generated,ind_05ff3917,34,"{""kind"": ""independent"", ""size"": 291060, ""cpu"": 40584331.98200911, ""deadline"": 666.9804949936208}"
472.0,generated,ind_0badf801,38,"{""kind"": ""independent"", ""size"": 455775, ""cpu"": 61480171.212597735, ""deadline"": 618.6938243643771}"
492.0,generated,ind_4f333a51,36,"{""kind"": ""independent"", ""size"": 327964, ""cpu"": 63946121.06556738, ""deadline"": 493.75432097472174}"
494.0,generated,ind_9c398d9b,32,"{""kind"": ""independent"", ""size"": 318370, ""cpu"": 46830964.415832646, ""deadline"": 496.202926905021}"
496.0,generated,ind_1f496267,36,"{""kind"": ""independent"", ""size"": 191310, ""cpu"": 52323528.57038372, ""deadline"": 503.1803358648289}"
497.0,generated,ind_98a6949c,48,"{""kind"": ""independent"", ""size"": 221935, ""cpu"": 20535527.90219669, ""deadline"": 601.7103583543073}"
498.0,generated,ind_a51ead09,38,"{""kind"": ""independent"", ""size"": 197897, ""cpu"": 26591564.60680421, ""deadline"": 672.1448282014928}"
508.0,generated,ind_be12fc39,41,"{""kind"": ""independent"", ""size"": 130321, ""cpu"": 18877844.373790916, ""deadline"": 512.6632664176901}"
508.0,generated,ind_2eccf525,44,"{""kind"": ""independent"", ""size"": 303723, ""cpu"": 60630110.86496228, ""deadline"": 514.6039766316374}"
508.0,generated,ind_e602920d,46,"{""kind"": ""independent"", ""size"": 431537, ""cpu"": 17318107.547864065, ""deadline"": 511.9313294713645}"
510.0,generated,ind_0d30344c,41,"{""kind"": ""independent"", ""size"": 252855, ""cpu"": 70647266.42481616, ""deadline"": 512.217142679444}"
516.0,generated,ind_4773f974,41,"{""kind"": ""independent"", ""size"": 369692, ""cpu"": 73960276.40536341, ""deadline"": 519.1941323774672}"
521.0,generated,ind_08c1c86c,46,"{""kind"": ""independent"", ""size"": 277585, ""cpu"": 1913465.7350759413, ""deadline"": 545.5043140477242}"
530.0,generated,dep_8ea34994,48,"{""kind"": ""dependent"", ""num_subtasks"": 12, ""deadline"": 2539.899075382086}"
536.0,generated,ind_84374a84,49,"{""kind"": ""independent"", ""size"": 384975, ""cpu"": 49301882.512315385, ""deadline"": 543.1571086471793}"
546.0,generated,ind_21c7596f,49,"{""kind"": ""independent"", ""size"": 167282, ""cpu"": 59223100.4864967, ""deadline"": 551.0638143935795}"
548.0,generated,ind_58c382fa,47,"{""kind"": ""independent"", ""size"": 482808, ""cpu"": 71109138.29634723, ""deadline"": 555.8783478763694}"
548.0,generated,ind_994c07d7,48,"{""kind"": ""independent"", ""size"": 299277, ""cpu"": 4045035.6355172396, ""deadline"": 550.7994463726843}"
559.0,generated,ind_177dfdd6,49,"{""kind"": ""independent"", ""size"": 281008, ""cpu"": 88588289.8413672, ""deadline"": 651.5017233617436}"
565.0,generated,ind_9e4da834,48,"{""kind"": ""independent"", ""size"": 357051, ""cpu"": 20043000.791090086, ""deadline"": 596.0994104290429}"
580.0,generated,ind_1e4ae9c8,49,"{""kind"": ""independent"", ""size"": 308938, ""cpu"": 37864783.95269937, ""deadline"": 583.9038823422194}"
20.0,generated,ind_86c80b2e,0,"{""kind"": ""independent"", ""size"": 240878, ""cpu"": 87315725.13997069, ""deadline"": 213.56758540997268}"
22.0,generated,ind_a72924a0,2,"{""kind"": ""independent"", ""size"": 264305, ""cpu"": 47714218.02113268, ""deadline"": 28.6958577918345}"
27.0,generated,ind_a1218f17,1,"{""kind"": ""independent"", ""size"": 243683, ""cpu"": 89421427.26203123, ""deadline"": 28.60207496604342}"
35.0,generated,dep_fcd2668b,3,"{""kind"": ""dependent"", ""num_subtasks"": 9, ""deadline"": 311.5250669445656}"
48.0,generated,ind_9e38dcec,4,"{""kind"": ""independent"", ""size"": 213082, ""cpu"": 96310687.30895594, ""deadline"": 55.38433364591719}"
66.0,generated,dep_4626e5fb,1,"{""kind"": ""dependent"", ""num_subtasks"": 11, ""deadline"": 1742.950751498927}"
72.0,generated,ind_045f3614,3,"{""kind"": ""independent"", ""size"": 206019, ""cpu"": 84474766.45612802, ""deadline"": 74.95753401360174}"
80.0,generated,ind_753a64b9,3,"{""kind"": ""independent"", ""size"": 56639, ""cpu"": 98543542.73225576, ""deadline"": 167.49983441342098}"
84.0,generated,ind_b8b1b3f6,4,"{""kind"": ""independent"", ""size"": 357486, ""cpu"": 91351518.94704165, ""deadline"": 282.34731517954447}"
89.0,generated,ind_7601ab41,6,"{""kind"": ""independent"", ""size"": 399168, ""cpu"": 6192264.568644619, ""deadline"": 95.61756253127128}"
101.0,generated,dep_a948a38f,5,"{""kind"": ""dependent"", ""num_subtasks"": 9, ""deadline"": 160.7641743343005}"
108.0,generated,ind_3ecc3391,3,"{""kind"": ""independent"", ""size"": 416861, ""cpu"": 68384987.31990378, ""deadline"": 271.0603627585553}"
108.0,generated,ind_3e9dcf21,4,"{""kind"": ""independent"", ""size"": 187172, ""cpu"": 99998147.74838175, ""deadline"": 112.02923114589966}"
109.0,generated,ind_202aa838,7,"{""kind"": ""independent"", ""size"": 197062, ""cpu"": 78542622.03411181, ""deadline"": 190.92533069326532}"
122.0,generated,ind_e65ec673,11,"{""kind"": ""independent"", ""size"": 169521, ""cpu"": 61976896.03448715, ""deadline"": 291.8275658163244}"
125.0,generated,ind_639affbc,12,"{""kind"": ""independent"", ""size"": 126651, ""cpu"": 17400346.784207754, ""deadline"": 131.4475503142384}"
133.0,generated,dep_9239b817,8,"{""kind"": ""dependent"", ""num_subtasks"": 4, ""deadline"": 252.5570002274817}"
138.0,generated,ind_fe025a02,5,"{""kind"": ""independent"", ""size"": 416453, ""cpu"": 99749604.84002155, ""deadline"": 172.190546768366}"
149.0,generated,ind_b3549066,13,"{""kind"": ""independent"", ""size"": 126808, ""cpu"": 10446885.361345304, ""deadline"": 150.4276776274148}"
149.0,generated,dep_f58fa98f,14,"{""kind"": ""dependent"", ""num_subtasks"": 9, ""deadline"": 1888.0020457567534}"
161.0,generated,ind_1a51b5c8,10,"{""kind"": ""independent"", ""size"": 367015, ""cpu"": 78982455.52818668, ""deadline"": 238.5802713384482}"
163.0,generated,ind_fcccfc5b,16,"{""kind"": ""independent"", ""size"": 294011, ""cpu"": 97690268.48062725, ""deadline"": 168.79322118557644}"
165.0,generated,ind_6ba64f52,5,"{""kind"": ""independent"", ""size"": 475164, ""cpu"": 27719900.468419727, ""deadline"": 297.7790161423615}"
170.0,generated,ind_b3b5625d,16,"{""kind"": ""independent"", ""size"": 382988, ""cpu"": 56701391.986858256, ""deadline"": 174.73518648830847}"
171.0,generated,ind_e86ed2e1,10,"{""kind"": ""independent"", ""size"": 73308, ""cpu"": 85867473.42026548, ""deadline"": 319.58202123789533}"
172.0,generated,ind_2f7ff437,13,"{""kind"": ""independent"", ""size"": 142984, ""cpu"": 79372397.81608118, ""deadline"": 299.077565996693}"
176.0,generated,ind_0c7ea956,17,"{""kind"": ""independent"", ""size"": 369590, ""cpu"": 44547739.82986012, ""deadline"": 185.94600690433563}"
177.0,generated,ind_26eecabe,16,"{""kind"": ""independent"", ""size"": 288138, ""cpu"": 94558192.0286142, ""deadline"": 312.42192642583854}"
177.0,generated,ind_30eb1589,5,"{""kind"": ""independent"", ""size"": 188027, ""cpu"": 89996021.89045747, ""deadline"": 310.80965108705516}"
179.0,generated,ind_d818524f,5,"{""kind"": ""independent"", ""size"": 305907, ""cpu"": 95982975.40528673, ""deadline"": 302.74127286901484}"
190.0,generated,ind_86e89a6c,15,"{""kind"": ""independent"", ""size"": 308090, ""cpu"": 42203251.89381312, ""deadline"": 210.1999005951906}"
194.0,generated,ind_47241994,17,"{""kind"": ""independent"", ""size"": 286092, ""cpu"": 61644246.634447075, ""deadline"": 378.5321407979998}"
196.0,generated,ind_66b0459d,14,"{""kind"": ""independent"", ""size"": 287235, ""cpu"": 80474167.05115703, ""deadline"": 199.3755405583447}"
198.0,generated,dep_59d421d1,18,"{""kind"": ""dependent"", ""num_subtasks"": 10, ""deadline"": 264.5852391913849}"
199.0,generated,ind_811db369,19,"{""kind"": ""independent"", ""size"": 199079, ""cpu"": 49845409.81712531, ""deadline"": 385.56518258169604}"
203.0,generated,ind_db70bf3d,18,"{""kind"": ""independent"", ""size"": 154437, ""cpu"": 19502067.414272018, ""deadline"": 346.6149696038291}"
204.0,generated,ind_610f82eb,19,"{""kind"": ""independent"", ""size"": 188240, ""cpu"": 52810076.28514387, ""deadline"": 254.0177513426117}"
205.0,generated,dep_06a4b59a,19,"{""kind"": ""dependent"", ""num_subtasks"": 9, ""deadline"": 255.08574084745254}"
209.0,generated,ind_4bedd1ba,12,"{""kind"": ""independent"", ""size"": 401753, ""cpu"": 38962828.90148429, ""deadline"": 240.27907804215627}"
227.0,generated,ind_f21765eb,17,"{""kind"": ""independent"", ""size"": 439291, ""cpu"": 75889001.16155374, ""deadline"": 228.9663526207572}"
238.0,generated,dep_ba72072c,21,"{""kind"": ""dependent"", ""num_subtasks"": 10, ""deadline"": 2002.57337459773}"
242.0,generated,dep_8a5e784b,16,"{""kind"": ""dependent"", ""num_subtasks"": 9, ""deadline"": 1588.7644519273056}"
242.0,generated,ind_44fe444f,22,"{""kind"": ""independent"", ""size"": 415674, ""cpu"": 46642277.88876142, ""deadline"": 262.49508522340386}"
252.0,generated,ind_c25b6fda,20,"{""kind"": ""independent"", ""size"": 271828, ""cpu"": 84993749.80948372, ""deadline"": 259.87395661310075}"
252.0,generated,ind_dccda447,22,"{""kind"": ""independent"", ""size"": 312144, ""cpu"": 12273090.313284855, ""deadline"": 384.4751566652228}"
259.0,generated,ind_e749604b,21,"{""kind"": ""independent"", ""size"": 367315, ""cpu"": 91918132.19534387, ""deadline"": 296.07250146731724}"
272.0,generated,ind_dbe5a82b,22,"{""kind"": ""independent"", ""size"": 345849, ""cpu"": 14772735.931209221, ""deadline"": 326.06818607616617}"
272.0,generated,ind_64b04ad4,25,"{""kind"": ""independent"", ""size"": 132014, ""cpu"": 7497626.681301535, ""deadline"": 321.28302058442887}"
278.0,generated,ind_f3cdfbc0,24,"{""kind"": ""independent"", ""size"": 485974, ""cpu"": 11066674.451480798, ""deadline"": 348.7768666039966}"
280.0,generated,ind_83376241,17,"{""kind"": ""independent"", ""size"": 241134, ""cpu"": 84171650.05355288, ""deadline"": 283.39760504597024}"
282.0,generated,ind_8b5fba50,17,"{""kind"": ""independent"", ""size"": 239234, ""cpu"": 7394066.817814976, ""deadline"": 397.689908610976}"
282.0,generated,ind_199b6732,26,"{""kind"": ""independent"", ""size"": 343152, ""cpu"": 40931705.18981506, ""deadline"": 324.8582210742468}"
287.0,generated,ind_3f020c08,24,"{""kind"": ""independent"", ""size"": 170370, ""cpu"": 71823219.66738577, ""deadline"": 346.46789682238114}"
292.0,generated,ind_e47e9a15,17,"{""kind"": ""independent"", ""size"": 56987, ""cpu"": 77104210.66910286, ""deadline"": 389.8987125450421}"
305.0,generated,ind_6f5dc2bc,20,"{""kind"": ""independent"", ""size"": 482769, ""cpu"": 72352271.36167556, ""deadline"": 499.29844174483617}"
306.0,generated,ind_b00bd273,22,"{""kind"": ""independent"", ""size"": 181653, ""cpu"": 78295746.80399407, ""deadline"": 398.1023614402792}"
306.0,generated,dep_4105570e,22,"{""kind"": ""dependent"", ""num_subtasks"": 9, ""deadline"": 644.8749124243648}"
307.0,generated,dep_2fa93586,26,"{""kind"": ""dependent"", ""num_subtasks"": 6, ""deadline"": 1048.7867830130783}"
309.0,generated,ind_a5e470c4,27,"{""kind"": ""independent"", ""size"": 299545, ""cpu"": 54130685.451765575, ""deadline"": 310.4468760088792}"
309.0,generated,dep_9ab00953,27,"{""kind"": ""dependent"", ""num_subtasks"": 6, ""deadline"": 545.7980846204226}"
310.0,generated,ind_7fea0a7a,20,"{""kind"": ""independent"", ""size"": 310043, ""cpu"": 63039205.73460079, ""deadline"": 315.26611702610825}"
312.0,generated,ind_e52f4228,27,"{""kind"": ""independent"", ""size"": 140752, ""cpu"": 32422947.25481265, ""deadline"": 439.57309690506634}"
316.0,generated,ind_0874392c,16,"{""kind"": ""independent"", ""size"": 136878, ""cpu"": 37533596.80286211, ""deadline"": 498.20414204737443}"
317.0,generated,ind_342f346a,24,"{""kind"": ""independent"", ""size"": 233859, ""cpu"": 90241604.17237987, ""deadline"": 492.6464223636934}"
318.0,generated,dep_73737801,27,"{""kind"": ""dependent"", ""num_subtasks"": 7, ""deadline"": 1070.707751706578}"
320.0,generated,dep_cfa7a21f,30,"{""kind"": ""dependent"", ""num_subtasks"": 8, ""deadline"": 877.7271881774107}"
322.0,generated,ind_66d42ea7,32,"{""kind"": ""independent"", ""size"": 246534, ""cpu"": 98435722.34005368, ""deadline"": 471.03638124478647}"
329.0,generated,ind_1989beb9,26,"{""kind"": ""independent"", ""size"": 219158, ""cpu"": 3653363.1231880826, ""deadline"": 443.58189970962286}"
331.0,generated,dep_0b3f1f36,17,"{""kind"": ""dependent"", ""num_subtasks"": 10, ""deadline"": 381.2662100037359}"
335.0,generated,ind_a5e33241,26,"{""kind"": ""independent"", ""size"": 174435, ""cpu"": 21216787.983658858, ""deadline"": 413.40496186410746}"
350.0,generated,ind_24763d5d,34,"{""kind"": ""independent"", ""size"": 243494, ""cpu"": 53606234.05426881, ""deadline"": 449.32716038582157}"
355.0,generated,ind_1a5f6867,17,"{""kind"": ""independent"", ""size"": 107317, ""cpu"": 26139193.29733335, ""deadline"": 496.40996094779086}"
358.0,generated,ind_75b7bad1,24,"{""kind"": ""independent"", ""size"": 394272, ""cpu"": 59479728.743141875, ""deadline"": 538.4165186988097}"
358.0,generated,ind_32e62a8b,35,"{""kind"": ""independent"", ""size"": 175421, ""cpu"": 23771814.522876807, ""deadline"": 360.4806421440202}"
361.0,generated,ind_0d06ddce,26,"{""kind"": ""independent"", ""size"": 429908, ""cpu"": 50878515.787503354, ""deadline"": 363.38903663660744}"
364.0,generated,ind_bb9f7643,29,"{""kind"": ""independent"", ""size"": 101378, ""cpu"": 80743960.17292807, ""deadline"": 531.2528539036061}"
365.0,generated,ind_603c2192,36,"{""kind"": ""independent"", ""size"": 295367, ""cpu"": 82721610.3344008, ""deadline"": 369.682775457389}"
366.0,generated,ind_1eee9278,31,"{""kind"": ""independent"", ""size"": 485445, ""cpu"": 84632038.82047991, ""deadline"": 509.51957827030543}"
366.0,generated,dep_65281684,33,"{""kind"": ""dependent"", ""num_subtasks"": 12, ""deadline"": 993.7117246267737}"
371.0,generated,dep_a6204f82,30,"{""kind"": ""dependent"", ""num_subtasks"": 10, ""deadline"": 1967.8059967071422}"
371.0,generated,ind_bc421402,33,"{""kind"": ""independent"", ""size"": 364721, ""cpu"": 24379465.807352524, ""deadline"": 530.0237582978996}"
373.0,generated,ind_863129ff,34,"{""kind"": ""independent"", ""size"": 445748, ""cpu"": 92117865.79917076, ""deadline"": 418.0299553897521}"
384.0,generated,ind_3e50b4c1,38,"{""kind"": ""independent"", ""size"": 455024, ""cpu"": 9636773.595454816, ""deadline"": 526.2532573724626}"
